epoch,train_loss,val_loss,val_success,val_iou,val_angle_deg,experiment,seed,model,modality,status
9,0.034984900691622,0.0320451744459569,0.3167622689611217,0.2544025902434216,17.71169744917152,EXP2_SIMPLE_RGBD,0,SimpleGraspCNN,RGB-D,oficial
10,0.0349121695501847,0.0321920350566506,0.3855959209687699,0.3125385341837182,18.38049215122136,EXP2_SIMPLE_RGBD,0,SimpleGraspCNN,RGB-D,oficial
1,0.0394002633957981,0.0320424001105129,0.2740599107711918,0.2298288293396214,16.930915847318325,EXP2_SIMPLE_RGBD,1,SimpleGraspCNN,RGB-D,oficial
2,0.0360025385109422,0.0326543954387307,0.147227533460803,0.1739329167679794,18.62544639250361,EXP2_SIMPLE_RGBD,1,SimpleGraspCNN,RGB-D,oficial
3,0.0358314627764729,0.0325747089460492,0.2103250478011472,0.1904324128445301,18.5182664558073,EXP2_SIMPLE_RGBD,1,SimpleGraspCNN,RGB-D,oficial
4,0.0355206941430633,0.0328051312826573,0.235818992989165,0.1985405760220759,18.839937515252263,EXP2_SIMPLE_RGBD,1,SimpleGraspCNN,RGB-D,oficial
5,0.0353426870361373,0.0326203700527548,0.3620140216698534,0.3139056463580307,19.253473795886723,EXP2_SIMPLE_RGBD,1,SimpleGraspCNN,RGB-D,oficial
6,0.0353143879187268,0.0329851569235324,0.2931803696622052,0.2508174460344621,19.44362421144172,EXP2_SIMPLE_RGBD,1,SimpleGraspCNN,RGB-D,oficial
7,0.0352780855353082,0.0329916288331151,0.0611854684512428,0.0912469919356667,16.83730039609262,EXP2_SIMPLE_RGBD,1,SimpleGraspCNN,RGB-D,oficial
8,0.0352955396949976,0.0319561220519244,0.3734862970044614,0.3206097081804827,17.57411017423483,EXP2_SIMPLE_RGBD,1,SimpleGraspCNN,RGB-D,oficial
9,0.0350462812762539,0.0322610540688037,0.2970044614404079,0.2651097150444329,18.415655561951265,EXP2_SIMPLE_RGBD,1,SimpleGraspCNN,RGB-D,oficial
10,0.0350397696869598,0.0324584283865988,0.2562141491395793,0.2130799324581306,17.167900226711108,EXP2_SIMPLE_RGBD,1,SimpleGraspCNN,RGB-D,oficial
1,0.0369588796821263,0.0322204665467143,0.2893562778840025,0.2126097869471891,17.137138720800568,EXP2_SIMPLE_RGBD,2,SimpleGraspCNN,RGB-D,oficial
2,0.0353404901216964,0.0325133048743009,0.2906309751434034,0.2201599968838554,17.381892078667853,EXP2_SIMPLE_RGBD,2,SimpleGraspCNN,RGB-D,oficial
3,0.0354285199396513,0.0325983444601297,0.3199490121096239,0.2498668910217147,18.848558581243097,EXP2_SIMPLE_RGBD,2,SimpleGraspCNN,RGB-D,oficial
4,0.0353448941028332,0.0321568373776972,0.2396430847673677,0.213249139547197,17.500378547497064,EXP2_SIMPLE_RGBD,2,SimpleGraspCNN,RGB-D,oficial
5,0.0350802198287334,0.0324598316848278,0.235818992989165,0.2104772359523298,18.15441945192841,EXP2_SIMPLE_RGBD,2,SimpleGraspCNN,RGB-D,oficial
6,0.0349655584809747,0.0333319953270256,0.0076481835564053,0.0354057606294091,17.997250776657577,EXP2_SIMPLE_RGBD,2,SimpleGraspCNN,RGB-D,oficial
7,0.0349006062658788,0.0319553159922361,0.3734862970044614,0.3097424844975143,17.59908409647869,EXP2_SIMPLE_RGBD,2,SimpleGraspCNN,RGB-D,oficial
8,0.0349413073781105,0.0322804024629294,0.17144678138942,0.1661591219337976,16.971077302031766,EXP2_SIMPLE_RGBD,2,SimpleGraspCNN,RGB-D,oficial
9,0.0348920564561545,0.0321392222121357,0.1905672402804334,0.2327009592235351,18.030795566315728,EXP2_SIMPLE_RGBD,2,SimpleGraspCNN,RGB-D,oficial
10,0.0348375692862916,0.0318858309462666,0.3824091778202677,0.3174521711741253,17.66432893520573,EXP2_SIMPLE_RGBD,2,SimpleGraspCNN,RGB-D,oficial
1,0.0677439632515112,0.0331738575361669,0.3263224984066284,0.2666797479220321,14.246180060251955,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
2,0.0412038592873392,0.0310715494491159,0.5270873167622689,0.3938505595976405,15.983001726757044,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
3,0.0362287701048829,0.0313477935642004,0.4690885914595283,0.3292573430508692,14.694243546967868,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
4,0.032387733300057,0.0283413573913276,0.4703632887189292,0.2812019030607229,10.851785464298311,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
5,0.0315223345616916,0.0334392867842689,0.5487571701720841,0.3698216863171256,15.373342375832356,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
6,0.0312415017821901,0.0307216098904609,0.4741873804971319,0.3251131714074023,13.3610003887042,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
7,0.0300008681611166,0.0282430018018931,0.5289993626513703,0.319628264829792,10.001700867079338,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
8,0.0286514716021515,0.0291351511701941,0.4824729126832377,0.3179900510797612,12.155514543109138,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
9,0.0287981855070537,0.0333281147107481,0.4550669216061185,0.2896029914251988,10.461156129254176,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
10,0.0278374663478619,0.0272500280046369,0.4869343530911408,0.3367053399387283,14.220315486596002,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
11,0.0279988888063812,0.0281196906752302,0.6730401529636711,0.3912330922313453,9.94356094973769,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
12,0.0285967277983824,0.0276960386894643,0.5959209687699172,0.3646069039188782,12.580551201408554,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
13,0.0271601215139165,0.0301221397798508,0.6902485659655831,0.4023367749102544,9.707551627843957,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
14,0.0277318271833497,0.0291893297247588,0.5270873167622689,0.3372400828702987,11.699657075070457,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
15,0.0265013878443488,0.0315027732867747,0.2332695984703633,0.2062505585507082,15.073553073210554,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
16,0.0268438899772124,0.0287064790539443,0.521351179094965,0.3295600458198582,12.576133053184057,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
17,0.0267955936776759,0.0290594530547969,0.5825366475462078,0.3566072784372262,11.936958578424973,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
18,0.0272042625290048,0.0296065765386447,0.3601019757807521,0.2390968710900542,14.334341472139684,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
19,0.0258966871696683,0.0287211818806827,0.5608667941363926,0.3687115783451736,10.967502537897843,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
20,0.0260476301348692,0.0325969646219164,0.4939451880178457,0.3311869364223936,12.923557909717378,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
21,0.0263492656905237,0.0277881608228199,0.5761631612492033,0.3934952236035595,11.865246907850024,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
22,0.0262933099004733,0.0290921831224113,0.5015933715742511,0.3032423697987481,11.378938229263603,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
23,0.0262501721631165,0.0265645702183246,0.6124920331421287,0.394037767636879,13.903987473009211,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
24,0.0256378997016597,0.0297017233725637,0.5353728489483748,0.3548980410620991,11.038460948827192,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
25,0.0258826249706986,0.0333257377706468,0.4047163798597833,0.2964601246797137,15.346578045527275,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
26,0.0273947978711074,0.0286233207955956,0.497131931166348,0.319172925693935,9.277560744163528,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
27,0.0259161873024191,0.0813285421580076,0.1083492670490758,0.2439880226494057,22.52367174550365,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
28,0.0265392643978466,0.0270196728105656,0.2766093052899936,0.2183309719992032,13.641834655693788,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
29,0.0256583523508664,0.0286263530608266,0.5806246016571064,0.3940674573395813,12.232489898757338,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
30,0.0255055366889447,0.0309155615605413,0.5646908859145953,0.372405565808091,12.801669128589763,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
31,0.025514325999596,0.02832259614137,0.4939451880178457,0.2927216111745549,11.35696795329294,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
32,0.0254937785568538,0.0282647593878209,0.6520076481835564,0.4090224970535425,11.913788370172002,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
33,0.0258410485746624,0.0326824362017214,0.3352453792224347,0.3102989152734903,19.04984969189021,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
34,0.0252539531185149,0.0293067075684666,0.4843849585723391,0.3206587123124031,14.072140993105284,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
35,0.0252275571210293,0.0294637585105374,0.621414913957935,0.3768695244256547,11.604268338122887,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
36,0.0253912014802833,0.0282926399260759,0.4384958572339069,0.3284827700826828,13.77404346997424,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
37,0.0256467930771209,0.0274808974354527,0.4525175270873167,0.2990971203003402,12.581081084662754,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
38,0.0251856473282919,0.0277451459597796,0.4984066284257489,0.3194591206758561,13.494371828508148,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
39,0.0249582383580304,0.027941909302026,0.5513065646908859,0.3459001530610968,11.445915920999033,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
40,0.0245568669392718,0.0267564301076345,0.5627788400254939,0.3410486233063975,10.187372496949902,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
41,0.0249335695779672,0.0271375631773844,0.5920968769917144,0.3667298669355909,11.346826058733429,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
42,0.0251132197225013,0.0268435334321111,0.6226896112173359,0.3883413496774624,11.49214754064514,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
43,0.0248467400334439,0.0286400619428604,0.6392606755895475,0.3751821664977021,10.579199758674523,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
44,0.0252557787037379,0.0297472088318318,0.655831739961759,0.3582820205836869,9.65248525577706,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
45,0.0246195361135644,0.029789365241304,0.5111536010197578,0.3093309251022839,11.213941760844778,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
46,0.025069760158658,0.0275899761437904,0.6003824091778203,0.3448471726103375,10.921160900223583,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
47,0.0243058632555845,0.0274201770953368,0.662842574888464,0.4059481014063389,11.523636691878114,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
48,0.024478689616395,0.0303199038561433,0.5882727852135118,0.3626975232955008,9.621000149797306,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
49,0.0244891897750061,0.0293044948059832,0.6736775015933716,0.3735299382274387,9.359411072165138,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
50,0.0245495191481602,0.0293132290570065,0.5844486934353091,0.339604153499499,10.998652798734224,EXP3_RESNET18_RGB_AUGMENT,0,ResNet18Grasp,RGB,final
1,0.0664195359290183,0.0305490623041987,0.1344805608667941,0.1394218685905403,13.76667767888538,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
2,0.0378624198975058,0.0287451770342886,0.4754620777565328,0.3333261671090695,13.262429624587153,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
3,0.0340385474432427,0.0272729241941124,0.4181007010834927,0.2739243919253799,11.388814889687133,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
4,0.0318649284004628,0.0290828402899205,0.3715742511153601,0.2755029206465321,10.144200901496388,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
5,0.0303765682184749,0.0273657285585068,0.5353728489483748,0.3706367798739362,11.7000788899548,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
6,0.0298668812154918,0.0285086820181459,0.3435309114085405,0.2596664743072744,12.893798447091545,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
7,0.0281953150070868,0.0271232951479032,0.3811344805608668,0.2206608609609995,11.755624853921113,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
8,0.028491416190927,0.0298219967912882,0.4735500318674315,0.2990144704382576,13.320067295780795,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
9,0.0278193770429572,0.0313074452185537,0.4493307839388145,0.2973402723412539,11.840876822660698,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
10,0.0278157142939062,0.0293353991396725,0.0388782664117272,0.0798906489788482,13.309315738046468,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
11,0.0275804947742873,0.0271316081122495,0.5232632249840663,0.3510221562650831,13.06653783360125,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
12,0.0275575996183597,0.0299483276903629,0.1937539834289356,0.2194682071358459,16.122157318640753,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
13,0.0277418675119275,0.0275008670054376,0.4455066921606118,0.3134408345616583,12.184620932773498,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
14,0.0276046388421778,0.027289397814311,0.3524537922243467,0.2650165661606111,11.206626895087538,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
15,0.0272895882476691,0.0277899969532154,0.3836838750796685,0.2899745030829407,11.398140916470547,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
16,0.0263983175024256,0.0283174850512295,0.5366475462077757,0.3333866028520909,13.952814548726046,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
17,0.026658269140433,0.0276024216040968,0.4416826003824092,0.3176977734379122,13.227813389993011,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
18,0.0267431661738334,0.0286085507599636,0.467176545570427,0.3228482992171156,12.499692186217786,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
19,0.0266842123221706,0.0272714163700584,0.4665391969407266,0.3204645520599688,10.390883167960682,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
20,0.0268649086523968,0.0307701947540044,0.4493307839388145,0.320775806946656,13.538504688583966,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
21,0.0258291828622286,0.0292456657253205,0.4302103250478011,0.2804510833861732,11.662784403640403,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
22,0.0280421052782519,0.0354781537945382,0.5289993626513703,0.3088496116441377,8.96681678835287,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
23,0.0269289869932575,0.0301747118122875,0.4480560866794136,0.3152980875239725,13.468022055833435,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
24,0.0264350163356006,0.0274188398121623,0.3645634161886552,0.2680751148306987,10.808936882087442,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
25,0.0264530347425255,0.0292131854547187,0.6303377947737412,0.3738477821170035,9.735489191240244,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
26,0.0268738706604586,0.029683690816164,0.4735500318674315,0.3323109217805881,14.946569197746078,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
27,0.0259241547418741,0.0269217036332702,0.4486934353091141,0.2839773576686524,11.710144188533986,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
28,0.0261071327033343,0.0298684336233418,0.3664754620777565,0.2527146279034668,12.100075299793978,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
29,0.0262974992159519,0.0301780414581298,0.3250478011472275,0.2511709021605123,13.86489609216398,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
30,0.0260050198029693,0.0278137186914682,0.5124282982791587,0.3610401576122954,12.975207613026887,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
31,0.0253802781320504,0.0287412942852824,0.5659655831739961,0.3583777087242566,10.953930190644792,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
32,0.0254061783051437,0.0293865697598084,0.3836838750796685,0.2642546283446234,11.685635471541971,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
33,0.0257846494247247,0.0302783678413834,0.6462715105162524,0.4059485004442109,12.274050852285072,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
34,0.0257194616269689,0.0283642276190221,0.6290630975143403,0.3946611212745319,11.98400540692644,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
35,0.0252572642219764,0.0315036547929048,0.5876354365838113,0.3573410569981678,10.861006735790127,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
36,0.0252775119382653,0.0283054744359105,0.2313575525812619,0.1967616599664775,12.671467862958666,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
37,0.0254118401506865,0.0291489701811224,0.6246016571064372,0.3742212588857272,10.91810185019823,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
38,0.0249312311276659,0.0276682440889999,0.5130656469088591,0.3535803132465176,13.665164702379371,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
39,0.025113825115736,0.0310027851350605,0.5022307202039515,0.3421135134940015,12.764186869175887,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
40,0.0252622875745769,0.0288299720268696,0.4321223709369025,0.3124948840446241,13.218736580032278,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
41,0.0248715949102162,0.0295574673451483,0.5755258126195029,0.3623474602437961,12.3101038008355,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
42,0.0248807036645106,0.0277834129240363,0.5156150414276609,0.3177774331079877,12.661043058009396,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
43,0.0253691960059039,0.0300495232816319,0.4130019120458891,0.3007157342305685,13.342958042387425,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
44,0.025309006415039,0.0289905891672242,0.5041427660930529,0.3048980097156637,10.799309762054593,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
45,0.0248755239923526,0.0292444219114258,0.5889101338432122,0.3556431965880745,9.196890032578748,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
46,0.0251054041557483,0.0284500619082246,0.51434034416826,0.3075744656603676,9.233737305735664,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
47,0.0242335971293819,0.0313204981014132,0.5041427660930529,0.3418266255610275,12.9013703518187,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
48,0.0246867053546347,0.0319186595454812,0.1905672402804334,0.1930244743440983,16.65722160311939,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
49,0.0244577174779732,0.0300011291913688,0.5863607393244105,0.351094191207031,10.141732107696198,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
50,0.0243422589894082,0.0297595143772196,0.6175908221797323,0.3520756758147146,10.488411941852725,EXP3_RESNET18_RGB_AUGMENT,1,ResNet18Grasp,RGB,final
1,0.0630500577725805,0.0307175227440893,0.331421287444232,0.2501042024714124,14.069429078045951,EXP3_RESNET18_RGB_AUGMENT,2,ResNet18Grasp,RGB,final
2,0.0398703812042603,0.0323069360340014,0.1223709369024856,0.1585173890188528,12.101025115979176,EXP3_RESNET18_RGB_AUGMENT,2,ResNet18Grasp,RGB,final
3,0.0349620274427506,0.0288410046970238,0.367112810707457,0.2676828759763363,12.34565681153043,EXP3_RESNET18_RGB_AUGMENT,2,ResNet18Grasp,RGB,final
