index,wall_time,sim_time_ns,object_x,object_y,object_z,tcp_x,tcp_y,tcp_z,dist_tcp_object,attached_state,object_disp_from_start,tcp_disp_from_start,object_step,tcp_step,anomaly_detached_object_motion,anomaly_far_attached,anomaly_object_moves_more_than_tcp
0,1773751411.0166037,1773751411016607048,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4189106633805768,-0.0009459653643714399,0.9381832833208381,0.06320032520480912,,0.0,0.11215871934510294,0.0,0.0003359551473214338,False,False,False
1,1773751411.066635,1773751411066639275,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4189106633805768,-0.0009459653643714399,0.9381832833208381,0.06320032520480912,,0.0,0.11215871934510294,0.0,0.0,False,False,False
2,1773751411.1165886,1773751411116592032,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4189106633805768,-0.0009459653643714399,0.9381832833208381,0.06320032520480912,,0.0,0.11215871934510294,0.0,0.0,False,False,False
3,1773751411.166693,1773751411166697479,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4189753535833517,-0.0009351153002767106,0.9369862260480283,0.06200231851042055,,0.0,0.11335511659160048,0.0,0.0011988530604760649,False,False,False
4,1773751411.2166622,1773751411216665257,-0.42,8.409937492055881e-20,0.8749994277780444,-0.418984633982238,-0.0009335370974377268,0.9368187492674729,0.06183470683261652,,0.0,0.113522503024598,0.0,0.00016774113554191453,False,False,False
5,1773751411.2665787,1773751411266581455,-0.42,8.409937492055881e-20,0.8749994277780444,-0.418984633982238,-0.0009335370974377268,0.9368187492674729,0.06183470683261652,,0.0,0.113522503024598,0.0,0.0,False,False,False
6,1773751411.316685,1773751411316688381,-0.42,8.409937492055881e-20,0.8749994277780444,-0.418984633982238,-0.0009335370974377268,0.9368187492674729,0.06183470683261652,,0.0,0.113522503024598,0.0,0.0,False,False,False
7,1773751411.366657,1773751411366661069,-0.42,8.409937492055881e-20,0.8749994277780444,-0.41905511316612476,-0.0009213903286301075,0.9355785334935757,0.06059348001691302,,0.0,0.11476206695207349,0.0,0.0012422761469082755,False,False,False
8,1773751411.4166744,1773751411416677996,-0.42,8.409937492055881e-20,0.8749994277780444,-0.41905511316612476,-0.0009213903286301075,0.9355785334935757,0.06059348001691302,,0.0,0.11476206695207349,0.0,0.0,False,False,False
9,1773751411.4666848,1773751411466688654,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4190551131661247,-0.0009213903286301353,0.9355785334935759,0.06059348001691324,,0.0,0.11476206695207326,0.0,2.3055512673781017e-16,False,False,False
10,1773751411.5166981,1773751411516704761,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4190551131661247,-0.0009213903286301353,0.9355785334935759,0.06059348001691324,,0.0,0.11476206695207326,0.0,0.0,False,False,False
11,1773751411.5675735,1773751411567581013,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4190551131661247,-0.0009213903286301353,0.9355785334935759,0.06059348001691324,,0.0,0.11476206695207326,0.0,0.0,False,False,False
12,1773751411.616683,1773751411616686546,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4191228725901249,-0.0009094668452216514,0.9344344237257396,0.059448424922265646,,0.0,0.11590560529923269,0.0,0.0011461765439302345,False,False,False
13,1773751411.6666458,1773751411666648394,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4191228725901249,-0.0009094668452216514,0.9344344237257396,0.059448424922265646,,0.0,0.11590560529923269,0.0,0.0,False,False,False
14,1773751411.716609,1773751411716612661,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4191228725901249,-0.0009094668452216514,0.9344344237257396,0.059448424922265646,,0.0,0.11590560529923269,0.0,0.0,False,False,False
15,1773751411.7680464,1773751411768050450,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4191228725901249,-0.0009094668452216514,0.9344344237257396,0.059448424922265646,,0.0,0.11590560529923269,0.0,0.0,False,False,False
16,1773751411.8167596,1773751411816763495,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4191658594573845,-0.0009017903839563495,0.9337306601488813,0.05874407776226187,,0.0,0.11660903340440631,0.0,0.0007051169909502624,False,False,False
17,1773751411.8666139,1773751411866617183,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4191852784583581,-0.0008982960430063732,0.9334179680404874,0.058431126579640474,,0.0,0.11692158067612173,0.0,0.00031331400011700116,False,False,False
18,1773751411.916712,1773751411916717250,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4191852784583581,-0.0008982960430063732,0.9334179680404874,0.058431126579640474,,0.0,0.11692158067612173,0.0,0.0,False,False,False
19,1773751411.9668171,1773751411966822057,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4191852784583581,-0.0008982960430063732,0.9334179680404874,0.058431126579640474,,0.0,0.11692158067612173,0.0,0.0,False,False,False
20,1773751412.0179205,1773751412017924678,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4191852784583581,-0.0008982960430063732,0.9334179680404874,0.058431126579640474,,0.0,0.11692158067612173,0.0,0.0,False,False,False
21,1773751412.0666292,1773751412066632053,-0.42,8.409937492055881e-20,0.8749994277780444,-0.41923228584251176,-0.0008897727308064928,0.9326737605864114,0.05768630466090171,,0.0,0.11766545447122431,0.0,0.0007457392813296749,False,False,False
22,1773751412.1166823,1773751412116685750,-0.42,8.409937492055881e-20,0.8749994277780444,-0.41923228584251176,-0.0008897727308064928,0.9326737605864114,0.05768630466090171,,0.0,0.11766545447122431,0.0,0.0,False,False,False
23,1773751412.1667473,1773751412166751707,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4192433920857169,-0.000887746129540419,0.9325004583692171,0.05751286002081145,,0.0,0.11783868131117789,0.0,0.00017366955471603666,False,False,False
24,1773751412.2168105,1773751412216817515,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4192433920857169,-0.000887746129540419,0.9325004583692171,0.05751286002081145,,0.0,0.11783868131117789,0.0,0.0,False,False,False
25,1773751412.2666612,1773751412266664773,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4192917547227813,-0.0008788669538367557,0.931756500964349,0.05676829551052937,,0.0,0.1185823256023442,0.0,0.0007455805822867678,False,False,False
26,1773751412.3166013,1773751412316604611,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4192917547227813,-0.0008788669538367557,0.931756500964349,0.05676829551052937,,0.0,0.1185823256023442,0.0,0.0,False,False,False
27,1773751412.3667336,1773751412366737568,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4192955844422526,-0.0008781601767083632,0.9316983099349947,0.056710057348072655,,0.0,0.11864049287692062,0.0,5.832119839694351e-05,False,False,False
