epoch,train_loss,val_loss,val_success,val_iou,val_angle_deg
1,0.05165615701326379,266.73199279785155,0.0,0.0,20.98285593388552
2,0.04556607109335092,187.7026953125,0.0,0.0,24.531150331175166
3,0.04312737111572747,1358.5316821289061,0.0,0.0,19.446798069917094
4,0.04138333290009885,327.73027282714844,0.0,0.0,20.52975602957366
5,0.04144563987381286,22.830035820007325,0.0,0.0,18.341221551821253
6,0.04146082613717865,299.4320056152344,0.0,0.0,23.25446780843364
7,0.04135106292528075,44.623329696655276,0.0,0.0,16.261812567543092
8,0.041627216664654715,405.5503674316406,0.0,0.0,25.19626782784907
9,0.041256066814467716,33.290035781860354,0.0,0.0,16.356756971545725
10,0.04166961308602277,68.61496109008789,0.0,0.0,19.026796331342073
