epoch,train_loss,val_loss,val_success,val_iou,val_angle_deg
1,0.07779364272750713,0.03300652712583542,0.15423836838750796,0.21215102004093783,16.862724221048786
2,0.037372530479957394,0.03345469001680613,0.3881453154875717,0.25246214914899323,17.199273623562036
3,0.03549806325620896,0.03425358071923256,0.07393244104525175,0.06739577239685503,16.441492071866875
4,0.03392970865709825,0.03240608910098672,0.3575525812619503,0.24466720333991213,17.001093425619484
5,0.033906551094742506,0.035536820106208324,0.0,0.0,16.51892763329
6,0.0331348409322468,0.033021281231194737,0.15678776290630975,0.14016473705792332,16.261575204755022
7,0.03219637450938289,0.038300885148346425,0.12938177182919056,0.13030326889588345,19.309871595023754
8,0.03247288234431196,0.03219549683853984,0.04716379859783301,0.1281104905436837,16.49652016838908
9,0.031686321815459044,0.03713471371680498,0.0,0.0,16.56602769929713
10,0.03170888761880698,0.032616930902004244,0.08094327597195666,0.12130762953626947,14.841211893954435
