epoch,train_loss,val_loss,val_success,val_iou,val_angle_deg,seed,best_epoch
10.0,0.0412971070959224,2.216539597511292,0.0,0.0,24.38503445842626,0,10
7.0,0.0412376840842199,2.437594780921936,0.0,0.0,20.58491018356209,1,7
5.0,0.0414456398738128,22.830035820007325,0.0,0.0,18.341221551821253,2,5
