experiment,n_seeds,val_success_mean,val_success_std,val_iou_mean,val_iou_std,val_angle_deg_mean,val_angle_deg_std,val_loss_mean,val_loss_std
EXP1_SIMPLE_RGB,3,0.20288931378797534,0.031766712871446647,0.23273356960965566,0.01826510093545157,19.928338366812103,0.7192798708894329,0.0765900001612802,0.052805856442750494
EXP2_SIMPLE_RGBD,3,0.378585086042065,0.008078671485800503,0.32357729188858725,0.005766065993127298,17.881763951201233,0.3878317716939738,0.03218852511296663,0.000230754724660392
EXP3_RESNET18_RGB_AUGMENT,3,0.6768642447418739,0.030290268826210547,0.3808565326928135,0.012922850673124384,10.332306077646544,1.4432729437273168,0.0292361593774209,0.000508778049518589
EXP4_RESNET18_RGBD,3,0.6541321436158912,0.013672906657917235,0.38203668238818683,0.0043934717227390825,11.661295244351615,1.2073352659108074,0.0286020985230182,0.0011233430817595956
