index,wall_time,sim_time_ns,object_x,object_y,object_z,tcp_x,tcp_y,tcp_z,dist_tcp_object,attached_state,object_disp_from_start,tcp_disp_from_start,object_step,tcp_step,anomaly_detached_object_motion,anomaly_far_attached,anomaly_object_moves_more_than_tcp
839,1773731984.937986,1773731984937990732,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4308056122710585,0.040531512041480464,1.0050847709352484,0.13668123949265548,,0.0,0.5992020600698701,0.0,0.0,False,False,False
840,1773731984.9875445,1773731984987548171,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4308056122710585,0.040531512041480464,1.0050847709352484,0.13668123949265548,,0.0,0.5992020600698701,0.0,0.0,False,False,False
841,1773731985.0374305,1773731985037433888,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4264214357393248,0.03600204462019201,1.0250395144772513,0.15443254084063401,,0.0,0.6073245997543572,0.0,0.020926750077568758,False,False,False
842,1773731985.0875692,1773731985087573404,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4264214357393248,0.03600204462019201,1.0250395144772513,0.15443254084063401,,0.0,0.6073245997543572,0.0,0.0,False,False,False
843,1773731985.1375494,1773731985137553950,-0.42,8.409937492055881e-20,0.8749994277780444,-0.42470154165525603,0.03397880983740861,1.0340148204551685,0.16267316656462688,,0.0,0.6113290957268834,0.0,0.009359894873550404,False,False,False
844,1773731985.1875575,1773731985187562277,-0.42,8.409937492055881e-20,0.8749994277780444,-0.42470154165525603,0.03397880983740861,1.0340148204551685,0.16267316656462688,,0.0,0.6113290957268834,0.0,0.0,False,False,False
845,1773731985.2374713,1773731985237474704,-0.42,8.409937492055881e-20,0.8749994277780444,-0.42470154165525603,0.03397880983740861,1.0340148204551685,0.16267316656462688,,0.0,0.6113290957268834,0.0,0.0,False,False,False
846,1773731985.2876093,1773731985287614289,-0.42,8.409937492055881e-20,0.8749994277780444,-0.42470154165525603,0.03397880983740861,1.0340148204551685,0.16267316656462688,,0.0,0.6113290957268834,0.0,0.0,False,False,False
847,1773731985.337563,1773731985337567956,-0.42,8.409937492055881e-20,0.8749994277780444,-0.42470154165525603,0.03397880983740861,1.0340148204551685,0.16267316656462688,,0.0,0.6113290957268834,0.0,0.0,False,False,False
848,1773731985.3874447,1773731985387449183,-0.42,8.409937492055881e-20,0.8749994277780444,-0.4211810923548411,0.029129625993059564,1.055732157383376,0.18306897508928188,,0.0,0.6218662920680359,0.0,0.022528889686053658,False,False,False
