epoch,train_loss,val_loss,val_success,val_iou,val_angle_deg,seed,best_epoch
9.0,0.0410444376872735,95.0093016052246,0.0,0.0,22.279119128985304,0,9
4.0,0.0419192480443565,43.68034973144531,0.0,0.0,21.35791030102286,1,4
8.0,0.0416660261348829,79.27842834472656,0.0,0.0,24.003922504314662,2,8
