index,wall_time,sim_time_ns,object_x,object_y,object_z,tcp_x,tcp_y,tcp_z,dist_tcp_object,attached_state,object_disp_from_start,tcp_disp_from_start,object_step,tcp_step,anomaly_detached_object_motion,anomaly_far_attached,anomaly_object_moves_more_than_tcp
0,1773733474.999381,1773733474999385213,,,,,,,,,,,,,False,False,False
1,1773733475.0483305,1773733475048337059,,,,,,,,,,,,,False,False,False
2,1773733475.0982769,1773733475098279657,,,,,,,,,,,,,False,False,False
3,1773733475.1484942,1773733475148498184,,,,,,,,,,,,,False,False,False
4,1773733475.1995862,1773733475199589233,,,,,,,,,,,,,False,False,False
5,1773733475.2482946,1773733475248298251,,,,,,,,,,,,,False,False,False
6,1773733475.298266,1773733475298274509,,,,,,,,,,,,,False,False,False
7,1773733475.348509,1773733475348514126,,,,,,,,,,,,,False,False,False
8,1773733475.398388,1773733475398391935,,,,,,,,,,,,,False,False,False
9,1773733475.4482365,1773733475448240384,,,,,,,,,,,,,False,False,False
10,1773733475.4983225,1773733475498325511,,,,,,,,,,,,,False,False,False
11,1773733475.5482872,1773733475548291540,,,,,,,,,,,,,False,False,False
12,1773733475.5982573,1773733475598262547,,,,,,,,,,,,,False,False,False
13,1773733475.6483464,1773733475648350785,,,,,,,,,,,,,False,False,False
14,1773733475.6983745,1773733475698377933,,,,,,,,,,,,,False,False,False
15,1773733475.7483602,1773733475748363801,,,,,,,,,,,,,False,False,False
16,1773733475.7982938,1773733475798298140,,,,,,,,,,,,,False,False,False
17,1773733475.8482852,1773733475848289368,,,,,,,,,,,,,False,False,False
18,1773733475.8983262,1773733475898330386,,,,,,,,,,,,,False,False,False
19,1773733475.9482844,1773733475948289344,,,,,,,,,,,,,False,False,False
20,1773733475.998212,1773733475998215592,,,,,,,,,,,,,False,False,False
21,1773733476.0482326,1773733476048235381,,,,,,,,,,,,,False,False,False
22,1773733476.0579088,1773733476057910997,,,,-0.032749999999999946,0.4214499999611738,0.7695089999135591,,,,0.0,,,False,False,False
23,1773733476.1080554,1773733476108058294,,,,-0.032749999999999946,0.4214499999611738,0.7695089999135591,,,,0.0,,0.0,False,False,False
24,1773733476.1580353,1773733476158038092,,,,-0.032749999999999946,0.4214499999611738,0.7695089999135591,,,,0.0,,0.0,False,False,False
25,1773733476.208047,1773733476208051670,,,,-0.032749999999999946,0.4214499999611738,0.7695089999135591,,,,0.0,,0.0,False,False,False
26,1773733476.2580302,1773733476258033139,,,,-0.032749999999999946,0.4214499999611738,0.7695089999135591,,,,0.0,,0.0,False,False,False
27,1773733476.3080466,1773733476308050197,,,,-0.032749999999999946,0.4214499999611738,0.7695089999135591,,,,0.0,,0.0,False,False,False
28,1773733476.358051,1773733476358054065,,,,-0.032749999999999946,0.4214499999611738,0.7695089999135591,,,,0.0,,0.0,False,False,False
29,1773733476.4080703,1773733476408074613,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,,0.0,False,False,False
30,1773733476.4579213,1773733476457923502,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
31,1773733476.5098684,1773733476509870406,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
32,1773733476.557993,1773733476557995109,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
33,1773733476.6079822,1773733476607985527,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
34,1773733476.659369,1773733476659371864,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
35,1773733476.7081041,1773733476708108372,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
36,1773733476.7580268,1773733476758029191,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
37,1773733476.8079622,1773733476807965430,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
38,1773733476.8606873,1773733476860690217,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
39,1773733476.9080088,1773733476908011236,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
40,1773733476.9579213,1773733476957923555,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
41,1773733477.007946,1773733477007949683,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
42,1773733477.0579975,1773733477058001091,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
43,1773733477.109947,1773733477109950874,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
44,1773733477.1579993,1773733477158001748,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
45,1773733477.2080636,1773733477208066236,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
46,1773733477.2580142,1773733477258016324,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
47,1773733477.308025,1773733477308027843,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
48,1773733477.3579714,1773733477357974602,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
49,1773733477.407935,1773733477407937380,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
50,1773733477.4580142,1773733477458017298,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
51,1773733477.5079918,1773733477507995437,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
52,1773733477.557988,1773733477557990755,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
53,1773733477.6079419,1773733477607944704,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
54,1773733477.6618276,1773733477661833143,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
55,1773733477.7080166,1773733477708021160,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
56,1773733477.7581286,1773733477758133258,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
57,1773733477.8079724,1773733477807975068,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
58,1773733477.8581586,1773733477858161855,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
59,1773733477.9107015,1773733477910705294,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
60,1773733477.957977,1773733477957979873,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
61,1773733478.0083485,1773733478008351518,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
62,1773733478.058067,1773733478058069449,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
63,1773733478.1079803,1773733478107982449,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
64,1773733478.157949,1773733478157950877,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
65,1773733478.2083478,1773733478208349973,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
66,1773733478.258203,1773733478258207193,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
67,1773733478.3080332,1773733478308037043,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
68,1773733478.3581653,1773733478358169710,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
69,1773733478.4079459,1773733478407949971,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
70,1773733478.460856,1773733478460859557,-0.42,8.409937492055881e-20,0.8749994277780444,-0.032749999999999946,0.4214499999611738,0.7695089999135591,0.581988741590682,,0.0,0.0,0.0,0.0,False,False,False
