epoch,train_loss,val_loss,val_success,val_iou,val_angle_deg,seed,best_epoch
1.0,0.0376035209141067,0.0322927350364625,0.2217973231357552,0.1723631144582134,17.65838964692959,0,1
10.0,0.0301232235757885,0.0310183925367891,0.2708731676226896,0.2120796299127281,15.323324731284076,1,10
7.0,0.031752054839655,0.0329482957161963,0.3295092415551306,0.2916960033177566,18.591270081785293,2,7
