epoch,train_loss,val_loss,val_success,val_iou,val_angle_deg
1,0.06305005777258056,0.030717522744089364,0.331421287444232,0.25010420247141246,14.069429078045953
2,0.03987038120426036,0.03230693603400141,0.12237093690248566,0.1585173890188528,12.101025115979176
3,0.03496202744275063,0.02884100469702389,0.367112810707457,0.26768287597633633,12.34565681153043
4,0.033143303919214384,0.028293568058870733,0.491395793499044,0.3105868894361221,10.665064588301961
5,0.031183484773915093,0.02843511810991913,0.5430210325047801,0.3373706185634168,10.950366233376382
6,0.030536105285759445,0.0318869847804308,0.4608030592734226,0.3220688284838675,14.821071725739303
7,0.02950990073349293,0.027829597555100918,0.5334608030592735,0.3404181055528914,12.96774599404474
8,0.028611208438067824,0.027383653311990202,0.5270873167622689,0.33587470803724306,11.40319034894993
9,0.028715512639767415,0.030262048840522766,0.46016571064372214,0.3459363469164809,14.107101639101204
10,0.028317429469311022,0.028304398488253356,0.5564053537284895,0.364723468518288,12.715791211547039
11,0.028642518143798854,0.02792239174246788,0.5098789037603569,0.36952498802153605,13.85809791827355
12,0.027747384515834285,0.03098132542334497,0.3275971956660293,0.2572491799902256,14.034638787102129
13,0.027251007907965162,0.03241204228252172,0.2651370299553856,0.19814232347084113,16.996371871412254
14,0.02777816974432082,0.02947083715815097,0.46016571064372214,0.30984500796362013,10.02533297500072
15,0.02705573011189699,0.028628959730267526,0.3543658381134481,0.29989565209461466,13.218917270533485
16,0.027241183033733216,0.030442563127726318,0.5060548119821542,0.3419248529285553,13.963587619333632
17,0.027256944602741313,0.026391235743649304,0.5289993626513703,0.3600201659771582,13.093878086182713
18,0.026552179014427704,0.02689064049278386,0.6258763543658381,0.393045948001887,11.567637786887616
19,0.027095898675421875,0.028565709460526705,0.47418738049713194,0.3186657393780918,14.353816706533424
20,0.026259874052426836,0.028223653426393866,0.6940726577437859,0.3847700773844002,10.107083861113521
21,0.026653743651066278,0.029589046109467745,0.5634161886551944,0.3162799760597383,9.365386278562623
22,0.026826589091404063,0.029769169203937053,0.4678138942001275,0.3302156497379998,14.593627034530025
23,0.025936143204301328,0.027825766038149596,0.46717654557042704,0.32072666249953014,13.508953588209401
24,0.0260688436158874,0.028963680025190116,0.5933715742511153,0.40777781679247876,13.259102268469315
25,0.026805645005928504,0.029203392777708358,0.6494582536647546,0.36865631110688907,9.968460769984803
26,0.02582283797128512,0.028256563115864993,0.5723390694710007,0.345814510739914,9.79943427193351
27,0.026690864390148235,0.027418764578178524,0.5761631612492033,0.366031089109599,11.806074098631946
28,0.025856373613482125,0.028485009167343377,0.5283620140216698,0.35830057723265496,13.763531861906054
29,0.025795981455762108,0.027567269592545927,0.609942638623327,0.3758656278317373,9.174048036909298
30,0.0262470173624319,0.027973133623600006,0.5952836201402167,0.362468353514924,9.856726467843215
31,0.02596815970835385,0.027603338807821273,0.5723390694710007,0.37597784833981923,11.31463913187482
32,0.02571911728932514,0.02643633110623341,0.532823454429573,0.30896330658938864,10.322950470028907
33,0.026029779743571003,0.026300287905614825,0.5818992989165074,0.35014708880675116,11.44953198812978
34,0.02620582998235215,0.030327513962984085,0.3282345442957298,0.21923407368765885,13.603596014409355
35,0.025812669464194023,0.027787391496822238,0.5513065646908859,0.35874061174820254,13.160769474126583
36,0.025538165562760992,0.031080831642029808,0.2536647546207776,0.22045226802117027,12.310292505542154
37,0.02494032686022488,0.029677795611787586,0.3951561504142766,0.272201624064445,10.616501898735379
38,0.02545877461330042,0.027984799863770605,0.521351179094965,0.33867802635839045,13.021124867001724
39,0.025663956941046694,0.027684089289978148,0.4461440407903123,0.3164677164372929,13.337580606466476
40,0.02512573758727527,0.029095415733754636,0.41045251752708733,0.29732832054038216,12.470800125390904
41,0.025232892651278694,0.029481145618483424,0.4327597195666029,0.3109539046731953,12.802601472872473
42,0.02529761029894019,0.028747039064764977,0.4608030592734226,0.2990968721614126,11.516481229636387
43,0.02458114623352214,0.02877604396067909,0.7036328871892925,0.3948210766759475,9.839639723830611
44,0.024784596443914616,0.030635120050865227,0.6003824091778203,0.35323158903160096,10.183228923916877
45,0.025583603041800292,0.02783038662513718,0.6048438495857233,0.3552890563974428,10.427925861654199
46,0.024973165352937875,0.028752143260790036,0.6080305927342257,0.341643488148515,9.469228569152376
47,0.02423444232559419,0.027441907089669256,0.46207775653282346,0.29745041945669554,9.580750963395934
48,0.024862142145499453,0.027323954126331956,0.5525812619502868,0.3701489031885441,10.597713237318363
49,0.02468790441147379,0.027161097768694163,0.567240280433397,0.33821845809705287,11.78500470147352
50,0.024500196480804735,0.028124660747125746,0.4684512428298279,0.2790262616330859,11.854073568358842
