epoch,train_loss,val_loss,val_success,val_iou,val_angle_deg,seed,best_epoch
34.0,0.0225727861361192,0.0289090662263333,0.655831739961759,0.3961314896879653,12.16458469624674,0,34
47.0,0.0220550300788369,0.0285293630301021,0.6347992351816444,0.367068411497771,10.92118871181505,1,47
50.0,0.0212298174229291,0.0274331074533984,0.65710643722116,0.4004947834455899,11.192185820572837,2,50
