epoch,train_loss,val_loss,val_success,val_iou,val_angle_deg
1,0.0635479828091086,0.030505900029093,0.08375,0.0911301655694842,35.0324049949646
2,0.0402016334806208,0.0321591704152524,0.07125,0.0944892017915844,35.26636978149414
3,0.0358095938121681,0.0330472742207348,0.126875,0.1070382584631443,33.46536685943604
4,0.0337592088827141,0.0284747785469517,0.0675,0.0866108037531376,30.6206534576416
5,0.0314349982853945,0.0283946324605494,0.094375,0.1178985988721251,31.89419818878174
6,0.0305859603591867,0.0281997201871126,0.0975,0.1078290395066142,35.08418823242187
7,0.0295786355613722,0.0273077506804838,0.083125,0.1059064804390072,34.16115131378174
8,0.028234977929576,0.0293803357053548,0.118125,0.1264933177875354,33.848381729125975
9,0.028066093689418,0.0292156722769141,0.225,0.1824544705450534,33.34686809539795
10,0.028325100857261,0.0290604163898387,0.188125,0.1522009151708334,31.396691570281984
11,0.028288688443534,0.0312153982091695,0.14875,0.149618206359446,35.46842910766602
12,0.0280500541248165,0.0797399075329303,0.03125,0.072354138107039,41.4904721069336
13,0.0277587300049023,0.0301702639926224,0.0975,0.1031124932412058,35.65406986236572
14,0.0276565157917437,0.0302233189716935,0.068125,0.100944112110883,34.86980264663696
15,0.0275439283986752,0.0273484604246914,0.199375,0.1548157847672701,33.17748229980469
16,0.0273462032798577,0.0279923401772975,0.17875,0.1622359162569046,36.16882736206055
17,0.0272709278742203,0.0270767637714743,0.0575,0.0770842535898555,31.41946725845337
18,0.0263343457686337,0.0304843058012193,0.175,0.1620634637027979,32.89749111175537
19,0.0270819658338016,0.0315832696668803,0.100625,0.118078625537455,38.65984401702881
20,0.0267699272749391,0.0269605140364728,0.156875,0.1431402195245027,31.98340749740601
21,0.0260050565440644,0.0268424119323026,0.066875,0.0956216510944068,32.9217643737793
22,0.0268451478332281,0.0295247750729322,0.1325,0.1329356517829001,35.5793563079834
23,0.0263082986731115,0.0283488585427403,0.133125,0.1394955901801586,36.8201969909668
24,0.026500827708357,0.027715178290382,0.168125,0.15028354909271,33.20616260528564
25,0.0261524135397898,0.0266346232872456,0.15125,0.1283718251436948,33.092324562072754
26,0.0256153052370693,0.0282063003955408,0.0475,0.0633659216761589,32.97738302230835
27,0.0265368693214547,0.0267058554664254,0.2175,0.1673161351680755,33.94997926712036
28,0.0258063843540914,0.0272692378237843,0.1525,0.1455839553475379,35.20872417449951
29,0.0256967815646045,0.0291449193377047,0.1325,0.1116622490808367,29.31738101959229
30,0.025129481470464,0.0263914057146757,0.179375,0.1411178655922413,30.669047279357912
31,0.0260278009264184,0.0279796975641511,0.0575,0.0658192153357958,31.128816223144533
32,0.0252963286564425,0.0267214973294176,0.173125,0.1390040698647499,31.016582374572756
33,0.0255951477080449,0.0299144022166728,0.155,0.1415499079972505,37.81635940551758
34,0.0263154309259744,0.0278659284487366,0.145625,0.1263559054583311,32.59001424789429
35,0.0258675362696653,0.0340027992613613,0.061875,0.0690813702810555,39.83177930831909
36,0.0257005517345828,0.0272573000844568,0.13125,0.1132078482955694,31.8077174949646
37,0.0250364677762394,0.0287554912408813,0.16125,0.1312587448209524,30.14070121765137
38,0.0251320837032016,0.0274070027680136,0.215625,0.1628868019580841,30.444380798339843
39,0.0248285047122621,0.0345674625597894,0.130625,0.1407727484777569,37.955485076904296
40,0.025195014788895,0.0290492880716919,0.2175,0.1789310541003942,33.65006427764892
41,0.0253805818355029,0.0291040117666125,0.121875,0.1312687912583351,35.4238090133667
42,0.0248609875320448,0.0287114756274968,0.21375,0.1766783503443002,32.83909465789795
43,0.0246621317037188,0.0289526714500971,0.22375,0.1655678298324346,30.89307483673096
44,0.0256618716594603,0.0331631324160844,0.114375,0.1117112505063414,33.37623161315918
45,0.0256537624911682,0.0280862659122794,0.13875,0.132789599597454,30.775256061553957
46,0.0250440201310961,0.0303503583744168,0.15875,0.149698222130537,35.30176193237305
47,0.0244740812225384,0.0276138618931872,0.23375,0.1637500596791505,31.03837329864502
48,0.0248911244006038,0.0272596853785216,0.208125,0.1587093894928694,30.518400077819823
49,0.0248614674400504,0.0283264869428239,0.175625,0.1443355014175176,31.107687873840334
50,0.0246402880864905,0.028656869418919,0.662842574888464,0.37847896794065367,10.16275301938709
