timestamp	label	path	kind	notes
2026-03-18T07:18:55	pre_retrain_experiments	/home/laboratorio/TFM/report/history/chapter5/experiments/experiments_pre_retrain_20260317_231215	historical_experiments	Experimentos anteriores al reentrenamiento completo en GPU. Incluye metrics.csv, checkpoints y best_epoch_summary.csv por experimento/seed.
2026-03-18T07:18:55	chapter5_pre_retrain_20260318_070300	/home/laboratorio/TFM/report/history/chapter5/report_snapshots/chapter5_pre_retrain_20260318_070300	historical_report_snapshot	Snapshot previo de artefactos de report/ antes de sobrescrituras del capitulo 5.
2026-03-18T07:18:55	chapter5_pre_retrain_20260318_070322	/home/laboratorio/TFM/report/history/chapter5/report_snapshots/chapter5_pre_retrain_20260318_070322	historical_report_snapshot	Snapshot previo de artefactos de report/ antes de sobrescrituras del capitulo 5.
2026-03-18T07:18:55	chapter5_pre_retrain_20260318_070525	/home/laboratorio/TFM/report/history/chapter5/report_snapshots/chapter5_pre_retrain_20260318_070525	historical_report_snapshot	Snapshot previo de artefactos de report/ antes de sobrescrituras del capitulo 5.
2026-03-18T07:18:55	chapter5_pre_retrain_20260318_070751	/home/laboratorio/TFM/report/history/chapter5/report_snapshots/chapter5_pre_retrain_20260318_070751	historical_report_snapshot	Snapshot previo de artefactos de report/ antes de sobrescrituras del capitulo 5.
2026-03-18T07:18:55	pre_vs_post_retrain_comparison	/home/laboratorio/TFM/report/metrics/aggregated/chapter5_pre_vs_post_retrain_comparison.csv	historical_comparison	Comparacion agregada entre los resultados previos al reentrenamiento y los resultados oficiales actuales.
