epoch,train_loss,val_loss,val_success,val_iou,val_angle_deg,seed,best_epoch
50.0,0.0248257148893432,0.0298953987471759,0.7189292543021033,0.366352625889955,8.655550885384597,0.0,50.0
50.0,0.0244615731827981,0.0291562099661678,0.6488209050350542,0.3977380042478319,12.17861432816795,1.0,50.0
50.0,0.0246402880864905,0.028656869418919,0.662842574888464,0.3784789679406536,10.16275301938709,2.0,50.0
