epoch,train_loss,val_loss,val_success,val_iou,val_angle_deg,seed,best_epoch
10.0,0.0294888205071156,0.1511762310564518,0.2409177820267686,0.2572865887382817,20.9378550765015,0.0,10.0
10.0,0.0301696953221081,0.0360784483514726,0.2045889101338432,0.2274056431401429,19.531757221413294,1.0,10.0
10.0,0.029748343401127,0.0425153210759162,0.1631612492033142,0.2135084769505424,19.315402802521515,2.0,10.0
