epoch,train_loss,val_loss,val_success,val_iou,val_angle_deg
1,0.03961089444724289,0.03342381466180086,0.212874442319949,0.2257012511925557,19.688658783089686
2,0.035556143435003525,0.03508629199117422,0.20140216698534097,0.2178002320139112,20.425995848238124
3,0.03481295661212088,0.03516101662069559,0.13001912045889102,0.1625525695004018,20.367838394088196
4,0.03413008113165159,0.033851217310875654,0.035691523263224986,0.05194230830284634,16.391793595767485
5,0.03383404575288296,0.06619216112419962,0.0031867431485022306,0.006062877817784064,22.01525354626241
6,0.03202059739143462,0.19033126965165137,0.0,0.0,24.610584213960145
7,0.03176012809749122,0.04275263116694987,0.13639260675589548,0.1462905942140756,20.133922275609446
8,0.030888510616244497,0.07609537228941918,0.006373486297004461,0.026762011753852528,23.714700134139388
9,0.030385725946912356,0.06551654541864992,0.012109623964308477,0.12073133291590432,24.41499700371049
10,0.030123223575788574,0.031018392536789178,0.2708731676226896,0.2120796299127281,15.323324731284075
