epoch,train_loss,val_loss,val_success,val_iou,val_angle_deg
1,0.0376064762439545,0.0322833853028714,0.044375,0.0511434756420203,40.11921249389648
2,0.0352490772031717,0.0417734843865037,0.0,0.0039093556275474,43.86293281555176
3,0.0339580494742672,0.098120255805552,0.0,0.0035161798364424,48.49330596923828
4,0.0319030741816973,0.0418952834792435,0.01875,0.0489721881970763,42.3874979019165
5,0.0310750120227132,0.0675997496023774,0.0,0.0031503735886144,44.8579615020752
6,0.0301647088364572,0.0411278449743986,0.005625,0.0052729527954943,42.5444412612915
7,0.0303228519403853,0.0371766710840165,0.0625,0.096039363797754,40.62119468688965
8,0.0296003782433701,0.2306269553303718,0.0,4.947209730744362e-05,43.48235530853272
9,0.0291877597704664,0.0459880669787526,0.028125,0.0593074068473652,43.29868167877197
10,0.0294888205071156,0.1511762310564518,0.24091778202676864,0.2572865887382817,20.9378550765015
