epoch,train_loss,val_loss,val_success,val_iou,val_angle_deg
1,0.0396070695473804,0.0332532328553497,0.044375,0.0740802603960037,41.28413047790527
2,0.0355432538634485,0.0343115634843707,0.01125,0.0270380312838824,41.517064819335936
3,0.0348934123107978,0.0448957325145602,0.016875,0.0421330200793454,45.33480278015136
4,0.0339618768240954,0.0334065030328929,0.040625,0.0547205149414367,40.65682636260986
5,0.0336025440813721,0.0378557429648935,0.0375,0.0397037798521341,39.4317338180542
6,0.0320324458618153,0.5708646810054779,0.0,0.0,41.09002624511719
7,0.0317780258352155,0.0684984246641397,0.0,0.000977308286574,48.961147689819335
8,0.0311329407986622,0.1791088914871215,0.0,0.0,49.09366638183594
9,0.0305904379315875,0.0439933742210269,0.014375,0.0359616614868718,43.166086463928224
10,0.0301696953221081,0.0360784483514726,0.2045889101338432,0.22740564314014297,19.531757221413294
