epoch,train_loss,val_loss,val_success,val_iou,val_angle_deg
1,0.03784187025650664,0.03200758289545774,0.22817080943275972,0.2299933910494202,17.38330041044722
2,0.035902123159921924,0.03187125874683261,0.3231357552581262,0.29098042049101686,17.336461406592043
3,0.035425360541085936,0.034111095797270535,0.10325047801147227,0.14695288885746863,20.235380948304304
4,0.035283823740911914,0.03203667975962162,0.2676864244741874,0.2399635415853999,17.60457461033912
5,0.03518817474780319,0.03275261798873544,0.2001274697259401,0.21587079426655947,19.145055309837154
6,0.035180545923811896,0.032070646099746226,0.35372848948374763,0.2821786478438602,18.13095578074279
7,0.03511003396465435,0.03267693929374218,0.15678776290630975,0.18807504641491404,18.807934834929725
8,0.035108085251874754,0.032494232431054114,0.2179732313575526,0.16990653982253848,17.706087354453913
9,0.03498490069162201,0.03204517444595695,0.31676226896112175,0.25440259024342166,17.71169744917152
10,0.03491216955018473,0.032192035056650636,0.38559592096876993,0.31253853418371824,18.38049215122136
