wall_time,ros_time,shoulder_pan,shoulder_lift,elbow,wrist_1,wrist_2,wrist_3,finger1,finger2,vel_pan,vel_lift,vel_elbow,vel_w1,vel_w2,vel_w3,eff_pan,eff_lift,eff_elbow,eff_w1,eff_w2,eff_w3,dh_x,dh_y,dh_z,dh_roll,dh_pitch,dh_yaw
1777116028.642,200.375000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451423,176.199462
1777116028.684,200.382000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451423,176.199462
1777116028.716,200.392000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451423,176.199462
1777116028.748,200.400000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,-0.000001,0.000001,0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451423,176.199462
1777116028.770,200.407000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451423,176.199462
1777116028.808,200.416000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451423,176.199462
1777116028.861,200.423000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451423,176.199462
1777116028.871,200.431000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451423,176.199462
1777116028.883,200.440000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451423,176.199462
1777116028.917,200.447000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451423,176.199462
1777116028.959,200.456000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451423,176.199462
1777116028.988,200.463000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451423,176.199462
1777116029.013,200.471000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451423,176.199462
1777116029.039,200.478000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451423,176.199462
1777116029.079,200.488000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,-0.000001,0.000001,0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451423,176.199462
1777116029.106,200.495000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.129,200.503000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.151,200.512000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.189,200.519000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.210,200.524000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.224,200.535000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.247,200.544000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.289,200.552000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.305,200.560000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.329,200.568000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068973,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.355,200.576000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.399,200.583000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.412,200.590000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.432,200.598000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.457,200.606000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.510,200.615000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.529,200.621000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.545,200.632000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.556,200.639000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.579,200.644000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.596,200.656000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.643,200.664000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,-0.000001,0.000001,0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.665,200.671000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.687,200.680000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,-0.000001,0.000001,0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.702,200.688000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.746,200.694000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,-0.000001,0.000001,0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.770,200.702000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.798,200.712000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.820,200.720000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.873,200.727000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.907,200.734000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.954,200.743000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116029.988,200.752000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.037,200.760000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.048,200.767000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.082,200.776000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.108,200.784000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.153,200.787000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.177,200.799000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.210,200.807000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.234,200.815000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.272,200.824000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.294,200.832000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.320,200.839000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.340,200.848000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.379,200.856000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.387,200.862000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.425,200.872000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.445,200.880000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
1777116030.485,200.888000000,-0.661214,-1.810686,2.164340,0.047627,-5.376013,-4.709492,1.000000,1.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,nan,nan,nan,nan,nan,-0.068974,-0.265908,0.402991,-88.543678,-55.451422,176.199462
